Index,Name,Z_Classification,Subgroup_2,Subgroup_3,Subgroup_4,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,total amount
 ZB5K426-S, VILS cotton T-shirt dark green S (48), C, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,27,37,11,20,22,14,78,8,117,14,1,16,35,19,37,87,53,15,15,25,27,5,0,15,7,18,7,55,33,35,27,0,888
 ZB5K514-44, HAVEL safety shoes SB FO SRC beige 44, D, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,80,54,60,21,14,7,6,11,0,2,2,6,2,53,13,14,9,22,7,13,1,2,0,1,29,41,36,23,36,42,33,7,16,4,5,1,6,25,15,43,7,47,15,18,6,9,7,1,12,13,897
 ZB5K256-XL, BIESE softshell jacket blue XL (54), B, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,9,15,2,2,12,8,9,7,9,14,103,66,41,32,5,35,25,48,43,0,5,7,28,26,47,49,64,9,47,21,15,1,2,6,4,890
 ZB5K571-42, BERKEL safety shoes S1P SRC black/orange 42, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,23,6,2,7,23,21,47,81,27,14,34,13,11,12,5,13,7,15,40,94,85,30,46,29,43,39,25,21,19,12,7,878
 ZB5K562-40, RANDOW safety shoes S3 SRC dark green 40, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,16,7,12,26,36,5,1,4,1,36,29,96,43,33,23,18,2,11,1,2,12,7,39,47,84,29,40,19,27,34,5,21,22,28,8,879
ZB5K804-XL, KALMIT protective overalls light gray XL (54), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,57,69,181,28,74,8,21,19,27,81,59,32,13,25,20,12,6,9,39,23,11,20,2,11,6,1,878
 ZB5K376-M, ALAND warning fleece sweatshirt yellow M (50), B, BODY PROTECTION, WARNING CLOTHING, HOODIE,0,0,0,0,0,0,0,0,0,11,14,9,8,7,11,1,21,4,0,0,5,18,6,8,8,7,6,26,11,6,0,22,2,117,62,69,6,0,4,7,62,21,15,13,48,30,22,15,20,13,70,20,29,8,4,0,11,875
 ZB5K561-40, MURITZ insulated protective boots S3 SRC black 40, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,20,74,1,7,1,1,0,0,0,0,0,11,6,54,48,34,11,8,1,1,2,0,1,6,59,55,26,26,30,5,5,6,4,43,18,0,201,92,21,6,2,1,0,1,0,2,0,4,9,902
 ZB5K402-XL, SEEVE polyester T-shirt graphite XL (54), D, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,121,14,20,6,1,1,4,2,11,0,2,14,11,23,11,4,4,4,6,0,4,12,1,8,29,8,32,7,1,1,13,6,12,12,1,75,28,15,34,44,71,2,74,5,22,9,1,13,14,8,55,0,874
 ZB5K278-1-3XL, EDGAR II protective overalls graphite 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,48,25,42,53,42,32,33,78,70,15,7,0,1,0,1,4,46,16,60,22,16,25,34,30,27,28,26,19,20,18,6,855
 ZB5K417-2XL, TOBIAS cotton polo blue 2XL (56), B, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,111,1,109,16,41,6,23,4,41,6,15,50,40,32,15,9,5,61,7,13,0,7,1,29,149,30,25,11,869
 ZB5K379-S, NIERS sweatshirt gray melange S (48), B, BODY PROTECTION, CLOTHES, HOODIE,0,0,0,0,0,0,0,0,0,50,11,0,4,4,0,2,7,7,8,4,5,9,36,26,11,11,11,6,12,14,4,36,37,82,64,66,0,2,1,0,1,5,0,48,16,61,53,20,8,19,33,34,15,2,5,2,2,852
 ZB5K365-M, NEKAR protective trousers navy blue M (50), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,9,13,8,25,30,13,28,39,0,16,36,53,36,11,9,30,14,26,37,12,7,15,36,57,53,35,54,21,37,16,9,9,8,1,1,835
 ZB5K307-M, FABIAN protective sweatshirt dark gray M (50), C, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,33,47,26,111,34,136,13,36,2,5,2,9,7,15,22,4,9,25,14,30,2,6,16,18,67,37,35,8,2,848
 ZB5K330-M," LEDA warning jacket, insulated parka, yellow M (50)", A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,187,132,30,28,4,18,7,1,5,23,0,4,159,221,60,33,29,42,36,4,123,9,39,1,1199
 ZB5K563-40, WETTER insulated protective boots S3 SRC black 40, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,25,22,28,16,35,2,1,0,1,0,9,15,54,67,40,23,0,0,0,5,0,1,8,137,30,8,208,26,14,5,0,0,6,2,35,12,845
 ZB5K308-3XL, FABIAN protective overalls dark gray 3XL (58), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,34,53,26,74,28,69,41,9,1,0,4,15,30,47,42,15,8,6,23,0,2,7,6,9,39,29,101,44,7,838
ZB5K304-2XL, FABIAN protective sweatshirt navy blue 2XL (56), C, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,35,8,34,6,11,27,215,36,22,28,1,1,4,15,59,16,2,30,50,5,19,0,9,18,14,21,19,12,69,0,835
 ZB5K311-2XL, FABIAN protective overalls light gray 2XL (56), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,14,43,0,8,36,53,6,0,1,7,59,1,20,289,0,1,0,11,43,21,37,70,5,40,20,29,2,1,0,846
 ZB5K365-XL, NEKAR protective pants navy blue XL (54), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,14,23,8,29,25,14,25,40,2,20,30,46,28,26,11,16,14,30,35,11,8,12,20,20,32,30,33,32,59,23,13,8,12,6,30,821
 ZB5K278-1-S," EDGAR II protective overalls, graphite S (48)", A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,40,46,41,43,20,33,40,39,36,30,23,21,13,6,2,0,62,9,29,8,20,54,34,20,36,19,18,11,14,16,14,819
 ZB5K362-2XL, SALM protective overalls white 2XL (56), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,6,1,15,13,1,1,1,0,2,7,12,18,5,22,15,63,25,9,4,6,269,139,2,1,19,0,1,4,0,6,4,37,1,59,13,0,5,0,18,2,820
 ZB5K734-9, KINZIG Driver protective gloves (goat leather) white 9, N, HAND PROTECTION, GLOVES, LEATHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,232,0,814
 ZB5K800-3XL, LEMBERG protective sweatshirt dark gray 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,50,29,90,37,101,149,6,11,1,0,1,5,30,41,16,19,37,23,6,7,12,27,19,34,15,5,7,0,817
 ZB5K418-XL, TOBIAS cotton polo white XL (54), C, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,21,6,99,116,59,9,74,6,11,2,2,23,7,39,55,15,7,14,9,8,1,11,13,9,14,35,30,57,47,5,815
 ZB5K244-3XL, OKER insulated warning jacket yellow 3XL (58), A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,49,46,54,12,5,2,1,0,0,0,2,128,1,11,22,39,5,0,23,0,0,18,90,87,135,39,41,11,1,1,6,30,12,5,0,914
 ZB5K453-41-42, KAHL long socks light gray/green 41-42 (3 pairs/pack), C, BODY PROTECTION, CLOTHING ACCESSORIES, SOCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,19,5,4,22,13,55,21,35,25,6,16,18,16,26,23,27,13,29,61,36,36,35,28,57,21,39,6,14,59,1,804
 ZB5K364-S, WERSE warning trousers yellow S (48), A, BODY PROTECTION, WARNING CLOTHING, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,20,14,12,8,4,2,1,8,1,8,19,13,5,8,20,12,15,12,14,6,18,44,11,23,28,18,16,71,71,28,2,15,8,21,89,37,44,21,6,15,0,803
 ZB5K366-L, ELDE softshell pants black L (52), B, BODY PROTECTION, CLOTHES, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,13,6,13,7,6,11,4,2,13,20,83,83,83,18,25,8,6,16,4,0,1,28,49,63,82,60,7,7,4,5,0,12,32,5,801
 ZB5K902-M, TREBEL sweatpants with pockets black M (50), N, BODY PROTECTION, CLOTHES, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,212,21,28,104,163,791
 ZB5K565-44,BERKEL safety shoes S1P SRC black/yellow 44, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,8,9,25,33,26,4,4,16,37,40,83,39,13,35,34,2,18,21,8,15,9,34,70,46,15,26,11,19,16,7,6,7,6,6,791
 ZB5K564-43, HOSEL safety shoes SB SRA black/green 43, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,56,6,18,30,21,15,22,20,8,30,29,34,16,20,9,19,15,15,32,18,2,11,26,29,20,9,22,15,36,21,44,12,20,12,8,790
 ZB5K360-XL, RUWER protective overalls dark green XL (54), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,23,8,18,18,6,1,1,1,8,13,9,7,90,8,23,71,1,5,7,0,11,11,13,40,43,2,1,2,11,18,6,40,7,5,15,25,42,63,70,8,789
 ZB5K307-2XL, FABIAN protective sweatshirt dark gray 2XL (56), C, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,35,48,23,136,40,143,20,6,2,0,1,2,6,15,0,25,4,6,4,19,1,8,11,13,68,23,12,33,1,792
 ZB5K304-M, FABIAN protective sweatshirt navy blue M (50), C, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,13,30,41,8,23,136,89,18,29,8,0,8,29,66,25,0,13,5,1,0,6,5,12,48,25,11,0,69,4,800
 ZB5K810-XL, WURNITZ elastic protective shorts dark gray XL (54), N, BODY PROTECTION, PROTECTIVE CLOTHING, SHORTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,317,71,0,778
 ZB5K803-L, KALMIT protective sweatshirt light gray L (52), C, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,89,167,84,98,5,6,13,9,26,20,16,4,6,12,16,0,40,41,8,12,18,6,4,6,2,783
 ZB5K506-39, ZORGE safety shoes S3 SRC black 39, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,1,14,0,2,2,6,11,5,11,2,6,0,16,26,28,16,1,12,2,152,14,32,2,0,32,36,7,4,6,6,15,15,11,25,14,7,22,7,12,23,47,22,5,21,8,46,2,32,4,789
 ZB5K573-45, ELSTER shoes 01 SRC black/blue size. 45, C, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,82,16,36,4,16,43,70,123,106,110,92,53,8,773
 ZB5K306-3XL, FABIAN protective pants navy blue 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,15,36,21,53,27,96,41,1,13,8,7,4,5,44,21,4,14,4,5,4,6,15,78,29,15,22,46,67,0,769
 ZB5K451-39-40, KAHL long socks black 39-40 (3 pairs/pack), C, BODY PROTECTION, CLOTHING ACCESSORIES, SOCKS,0,0,0,4,7,16,37,18,20,21,14,41,4,0,5,15,4,5,7,0,27,21,7,4,15,11,12,21,0,0,11,14,18,19,32,32,4,9,76,6,33,2,2,11,50,19,28,25,6,8,7,8,0,0,1,30,5,787
 ZB5K360-L, RUWER protective overalls dark green L (52), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,25,8,15,15,8,4,0,2,2,5,6,14,69,7,22,73,6,7,8,1,4,33,15,30,33,0,6,2,18,15,18,36,7,13,22,14,59,44,40,27,773
 ZB5K309-3XL, FABIAN protective trousers dark gray 3XL (58), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,44,21,50,4,123,36,49,35,1,1,0,0,13,16,34,2,2,37,32,0,2,11,4,15,13,64,16,47,21,0,756
 ZB5K400-XL,SEEVE polyester T-shirt blue XL (54), D, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,152,8,19,2,2,2,0,0,5,1,4,23,97,13,19,6,6,7,0,1,0,5,2,15,29,18,16,0,1,0,15,8,5,11,7,91,12,5,5,2,1,7,6,8,12,4,13,27,2,7,73,0,773
 ZB5K805-2XL, KALMIT protective trousers light gray 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,88,149,106,29,6,16,9,35,94,39,15,5,1,23,11,8,18,22,15,6,7,8,4,2,1,758
 ZB5K571-44, BERKEL safety shoes S1P SRC black/orange 44, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,27,7,2,7,20,20,39,73,26,8,37,12,8,15,8,7,6,14,29,82,61,22,33,29,43,23,16,20,8,5,5,749
 ZB5K330-2XL," LEDA warning jacket, insulated parka, yellow 2XL (56)", A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,151,26,6,2,2,0,1,0,0,1,5,157,163,63,27,35,4,2,5,64,8,15,1,907
 ZB5K366-XL, ELDE softshell pants black XL (54), B, BODY PROTECTION, CLOTHES, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,12,11,13,13,4,8,1,0,9,18,71,66,68,13,19,14,4,6,5,0,1,19,50,50,70,41,12,6,2,8,0,70,28,4,738
 ZB5K730-10, STOR mechanical protective gloves black/blue 10, N, HAND PROTECTION, GLOVES, LEATHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,191,53,737
 ZB5K421-L, ILM long sleeve cotton T-shirt white L (52), C, BODY PROTECTION, CLOTHES, LENGTH T-SHIRT SLEEVE,0,0,0,0,0,0,0,4,13,77,2,0,0,0,4,0,4,0,1,1,0,5,8,8,1,8,6,9,0,2,1,84,119,68,14,20,6,19,27,49,0,6,12,9,1,18,6,5,23,20,7,6,35,28,9,13,5,763
 ZB5K734-11, KINZIG Driver protective gloves (goat leather) white 11, N, HAND PROTECTION, GLOVES, LEATHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,414,0,734
 ZB5K766-9," SELZ garden gloves covered with polyurethane, blue 9", N, HAND PROTECTION, GLOVES, COATED POLYURETHANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,596,62,734
 ZB5K272-1-L," EDGAR II protective overalls, dark beige L (52)", A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,16,27,42,15,26,57,36,30,22,12,26,23,35,9,25,9,5,14,33,20,23,14,19,32,18,56,37,13,18,1,730
 ZB5K805-S, KALMIT protective trousers light gray S (48), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,51,68,68,82,13,11,14,33,53,42,30,13,116,15,22,2,20,2,0,0,0,0,0,4,5,737
 ZB5K758-9," HUNTE protective gloves coated with polyurethane, gray/black 9", N, HAND PROTECTION, GLOVES, COATED POLYURETHANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,239,391,727
 ZB5K752-10, DILL latex-coated protective gloves grey/blue 10, N, HAND PROTECTION, GLOVES, LATEX COATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,522,723
 ZB5K419-M, URFT cotton polo dark green M (50), D, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,25,5,25,0,6,1,1,2,22,25,23,39,12,7,16,83,37,1,36,7,61,19,18,30,48,1,41,0,6,1,2,8,9,6,1,27,11,6,11,0,717
 ZB5K414-3XL," VILS cotton T-shirt, black, 3XL", N, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,42,74,48,103,49,198,126,14,713
 ZB5K386-M, ILLER navy blue/red checkered shirt M (50), B, BODY PROTECTION, CLOTHES, SHIRT,0,0,0,0,0,0,0,0,9,44,18,15,9,9,2,9,11,6,2,2,27,14,7,5,6,19,26,9,15,21,13,35,32,16,5,1,9,7,6,6,6,1,12,4,13,27,5,6,9,50,27,50,19,19,48,6,5,722
 ZB5K335-M, EXTER warning softshell jacket yellow M (50), A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,1,18,8,19,11,44,54,59,21,6,18,32,33,42,14,13,4,19,33,20,20,5,7,75,20,28,51,19,7,11,8,727
 ZB5K284-1-2XL, EDGAR II protective sweatshirt graphite 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,20,47,23,43,40,29,16,128,27,19,11,39,12,18,20,5,22,7,25,16,25,16,9,6,13,19,5,2,13,2,5,717
 ZB5K258-3XL, BIESE softshell jacket black 3XL (58), A, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,7,1,7,5,15,7,1,4,0,36,23,63,42,37,22,19,15,16,46,12,33,2,27,67,27,27,8,37,21,9,32,1,0,4,5,717
 ZB5K507-46, REGEN safety shoes S1P SRA black/green 46, D, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,6,1,0,2,11,5,1,2,35,21,20,9,16,14,11,2,2,39,46,28,22,19,16,25,4,51,15,0,1,32,26,16,43,19,30,7,41,13,6,1,8,12,19,1,4,0,0,0,0,702
 ZB5K241-S, REN insulated jacket graphite S (48), B, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,44,44,41,4,1,4,1,2,4,1,1,2,11,20,21,13,8,4,0,1,1,2,25,22,33,42,66,71,20,14,5,0,1,0,4,2,108,34,60,2,1,1,2,4,1,0,2,2,4,756
 ZB5K508-36, MILDE women's safety shoes S1 SRC black/violet 36, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,4,1,2,2,1,0,4,1,8,5,6,19,4,1,9,18,19,8,35,15,14,9,18,23,15,27,11,42,8,26,22,28,9,21,36,25,12,0,13,5,4,0,40,75,22,19,11,695
 ZB5K452-39-40, SAAR short socks black 39-40 (3 pairs/pack), C, BODY PROTECTION, CLOTHING ACCESSORIES, SOCKS,0,0,0,4,13,39,35,12,16,11,8,15,0,5,4,12,7,8,7,0,18,18,4,1,21,14,8,30,6,30,25,5,19,11,22,8,0,8,27,2,35,6,5,2,26,22,27,0,14,18,19,4,15,0,7,33,7,709
 ZB5K418-M," TOBIAS cotton polo, white M (50)", C, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,12,5,98,113,50,6,28,6,12,2,0,25,1,53,13,8,13,4,30,19,4,8,12,2,4,12,51,48,48,0,695
 ZB5K308-S, FABIAN protective overalls dark gray S (48), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,30,46,27,62,20,67,4,7,2,1,5,6,48,11,73,16,29,6,5,29,0,15,2,14,37,15,49,29,0,703
 ZB5K284-1-M, EDGAR II protective sweatshirt graphite M (50), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,23,43,29,49,40,33,26,56,19,62,14,75,9,16,25,7,15,2,26,6,46,1,1,4,1,1,0,2,13,0,6,702
 ZB5K245-L, REMS insulated warning vest yellow L (52), B, BODY PROTECTION, WARNING CLOTHING, VEST,0,0,0,0,0,0,0,0,0,8,1,9,0,4,4,2,5,6,5,2,32,27,14,33,30,20,11,9,11,8,0,12,19,34,33,23,13,6,16,18,59,8,1,2,15,26,61,6,41,11,25,5,5,1,4,6,1,688
 ZB5K810-M, WURNITZ elastic protective shorts dark gray M (50), N, BODY PROTECTION, PROTECTIVE CLOTHING, SHORTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,221,64,0,687
 ZB5K733-9, ROTT protective assembly gloves (goat leather) blue 9, N, HAND PROTECTION, GLOVES, LEATHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,235,34,687
 ZB5K766-8," SELZ garden gloves covered with polyurethane, blue 8", N, HAND PROTECTION, GLOVES, COATED POLYURETHANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,601,11,682
 ZB5K766-7," SELZ garden gloves covered with polyurethane, blue 7", N, HAND PROTECTION, GLOVES, COATED POLYURETHANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,577,16,681
 ZB5K522-41, LABER safety sandals S1P SRC navy blue 41, B, LEG PROTECTION, SAFE SHOES, SANDALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,59,85,29,2,2,5,1,11,1,20,11,29,32,61,11,7,2,0,2,5,1,53,35,54,51,42,27,1,0,706
 ZB5K386-2XL, ILLER navy blue/red checkered shirt 2XL (56), B, BODY PROTECTION, CLOTHES, SHIRT,0,0,0,0,0,0,0,0,1,35,16,15,12,1,1,4,9,4,11,7,22,6,9,7,1,16,20,20,12,29,2,26,28,16,9,6,16,7,7,13,1,4,8,4,18,22,6,1,8,25,40,19,71,20,26,18,0,679
